
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       284   7  1.827692E-05 -2.502336E-05 -7.986475E-06  1.751622E-05  1.113363E-07  1.113364E-07 _shell_0000000284   
       284   8  2.135441E-05 -2.468935E-05  9.016675E-08  1.751622E-05 -1.113364E-07  1.113364E-07 _shell_0000000284   
       285   1  1.683039E+01 -7.920625E-01  4.598939E-01  5.760355E+00 -1.665949E-01  1.665949E-01 _shell_0000000285   
       285   2  2.611305E+00 -1.291847E+00 -8.108228E-01  5.760355E+00  1.665949E-01  1.665949E-01 _shell_0000000285   
       285   3  1.633060E+01  7.332963E+00 -8.327744E-01  5.760355E+00 -1.665949E-01 -1.665949E-01 _shell_0000000285   
       285   4  3.111090E+00  7.832748E+00  2.288373E-01  5.760355E+00  1.665949E-01 -1.665949E-01 _shell_0000000285   
       285   5  1.683039E+01 -7.920625E-01  4.598939E-01  5.760355E+00  1.665949E-01 -1.665949E-01 _shell_0000000285   
       285   6  2.611305E+00 -1.291847E+00 -8.108228E-01  5.760355E+00 -1.665949E-01 -1.665949E-01 _shell_0000000285   
       285   7  1.633060E+01  7.332963E+00 -8.327744E-01  5.760355E+00  1.665949E-01  1.665949E-01 _shell_0000000285   
       285   8  3.111090E+00  7.832748E+00  2.288373E-01  5.760355E+00 -1.665949E-01  1.665949E-01 _shell_0000000285   
       286   1  3.837212E-05 -1.177044E-05 -1.141517E-06  2.858429E-05  2.233207E-09  2.233207E-09 _shell_0000000286   
       286   2  3.836542E-05  1.371693E-05  6.414633E-06  2.858429E-05  2.233207E-09 -2.233207E-09 _shell_0000000286   
       286   3  3.852561E-05 -1.177714E-05  4.382495E-06  2.858429E-05 -2.233207E-09  2.233207E-09 _shell_0000000286   
       286   4  3.853231E-05  1.372363E-05  1.196991E-05  2.858429E-05 -2.233207E-09 -2.233207E-09 _shell_0000000286   
       286   5  3.837212E-05 -1.177044E-05 -1.141517E-06  2.858429E-05 -2.233207E-09 -2.233207E-09 _shell_0000000286   
       286   6  3.836542E-05  1.371693E-05  6.414633E-06  2.858429E-05 -2.233207E-09  2.233207E-09 _shell_0000000286   
       286   7  3.852561E-05 -1.177714E-05  4.382495E-06  2.858429E-05  2.233207E-09 -2.233207E-09 _shell_0000000286   
       286   8  3.853231E-05  1.372363E-05  1.196991E-05  2.858429E-05  2.233207E-09  2.233207E-09 _shell_0000000286   
