
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       272   1 -1.780197E+01 -1.281049E+01 -1.551554E-01  2.377431E+01  1.290579E-01 -1.290579E-01 _shell_0000000272   
       272   2 -1.337245E+01 -1.319766E+01 -7.435505E-01  2.377431E+01 -1.290579E-01 -1.290579E-01 _shell_0000000272   
       272   3 -1.818914E+01 -1.994909E+01  1.588833E-01  2.377431E+01  1.290579E-01  1.290579E-01 _shell_0000000272   
       272   4 -1.298528E+01 -1.956192E+01  1.377298E+00  2.377431E+01 -1.290579E-01  1.290579E-01 _shell_0000000272   
       272   5 -1.780197E+01 -1.281049E+01 -1.551554E-01  2.377431E+01 -1.290579E-01  1.290579E-01 _shell_0000000272   
       272   6 -1.337245E+01 -1.319766E+01 -7.435505E-01  2.377431E+01  1.290579E-01  1.290579E-01 _shell_0000000272   
       272   7 -1.818914E+01 -1.994909E+01  1.588833E-01  2.377431E+01 -1.290579E-01 -1.290579E-01 _shell_0000000272   
       272   8 -1.298528E+01 -1.956192E+01  1.377298E+00  2.377431E+01  1.290579E-01 -1.290579E-01 _shell_0000000272   
       273   1  4.839508E-06 -2.112843E-05 -1.177997E-05  5.190549E-05 -5.071158E-07  5.071158E-07 _shell_0000000273   
       273   2  2.397118E-05 -1.960708E-05 -4.842727E-06  5.190549E-05  5.071158E-07  5.071158E-07 _shell_0000000273   
       273   3  6.360855E-06 -1.410638E-05 -1.043441E-06  5.190549E-05 -5.071158E-07 -5.071158E-07 _shell_0000000273   
       273   4  2.244983E-05 -1.562773E-05 -1.205821E-06  5.190549E-05  5.071158E-07 -5.071158E-07 _shell_0000000273   
       273   5  4.839508E-06 -2.112843E-05 -1.177997E-05  5.190549E-05  5.071158E-07 -5.071158E-07 _shell_0000000273   
       273   6  2.397118E-05 -1.960708E-05 -4.842727E-06  5.190549E-05 -5.071158E-07 -5.071158E-07 _shell_0000000273   
       273   7  6.360855E-06 -1.410638E-05 -1.043441E-06  5.190549E-05  5.071158E-07  5.071158E-07 _shell_0000000273   
       273   8  2.244983E-05 -1.562773E-05 -1.205821E-06  5.190549E-05 -5.071158E-07  5.071158E-07 _shell_0000000273   
       274   1 -3.428511E-07 -6.708953E-07  2.005343E-08  7.513276E-07  3.059923E-09 -3.059923E-09 _shell_0000000274   
       274   2  4.111374E-07 -6.617156E-07 -1.355802E-07  7.513276E-07 -3.059923E-09 -3.059923E-09 _shell_0000000274   
       274   3 -3.336713E-07 -5.712918E-07  2.137678E-07  7.513276E-07  3.059923E-09  3.059923E-09 _shell_0000000274   
       274   4  4.019577E-07 -5.804716E-07  1.529523E-08  7.513276E-07 -3.059923E-09  3.059923E-09 _shell_0000000274   
       274   5 -3.428511E-07 -6.708953E-07  2.005343E-08  7.513276E-07 -3.059923E-09  3.059923E-09 _shell_0000000274   
       274   6  4.111374E-07 -6.617156E-07 -1.355802E-07  7.513276E-07  3.059923E-09  3.059923E-09 _shell_0000000274   
       274   7 -3.336713E-07 -5.712918E-07  2.137678E-07  7.513276E-07 -3.059923E-09 -3.059923E-09 _shell_0000000274   
       274   8  4.019577E-07 -5.804716E-07  1.529523E-08  7.513276E-07  3.059923E-09 -3.059923E-09 _shell_0000000274   
       275   1  8.625899E-07 -4.885214E-07 -1.878723E-08  1.026665E-07 -4.065615E-09  4.065615E-09 _shell_0000000275   
       275   2  2.131666E-07 -4.763245E-07  1.475045E-07  1.026665E-07  4.065615E-09  4.065615E-09 _shell_0000000275   
       275   3  8.747868E-07 -4.733372E-07 -7.420224E-08  1.026665E-07 -4.065615E-09 -4.065615E-09 _shell_0000000275   
