
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       272   3 -7.748219E+00  4.769539E+00 -3.853524E-02  1.327804E+01  1.757854E-02  1.757854E-02 _shell_0000000272   
       272   4 -8.240190E+00  4.822275E+00 -2.942552E-01  1.327804E+01 -1.757854E-02  1.757854E-02 _shell_0000000272   
       272   5 -7.695483E+00  4.859255E+00  4.194364E-01  1.327804E+01 -1.757854E-02  1.757854E-02 _shell_0000000272   
       272   6 -8.292926E+00  4.806520E+00 -8.238314E-02  1.327804E+01  1.757854E-02  1.757854E-02 _shell_0000000272   
       272   7 -7.748219E+00  4.769539E+00 -3.853524E-02  1.327804E+01 -1.757854E-02 -1.757854E-02 _shell_0000000272   
       272   8 -8.240190E+00  4.822275E+00 -2.942552E-01  1.327804E+01  1.757854E-02 -1.757854E-02 _shell_0000000272   
       273   1 -4.833574E+00  5.037287E+00 -4.839522E-02  1.200247E+01  1.568675E-03 -1.568675E-03 _shell_0000000273   
       273   2 -1.940600E+00  5.032581E+00 -6.974664E-02  1.200247E+01 -1.568675E-03 -1.568675E-03 _shell_0000000273   
       273   3 -4.838280E+00  6.692540E+00  2.327648E-01  1.200247E+01  1.568674E-03  1.568675E-03 _shell_0000000273   
       273   4 -1.935894E+00  6.697246E+00  2.333748E-01  1.200247E+01 -1.568675E-03  1.568675E-03 _shell_0000000273   
       273   5 -4.833574E+00  5.037287E+00 -4.839522E-02  1.200247E+01 -1.568675E-03  1.568675E-03 _shell_0000000273   
       273   6 -1.940600E+00  5.032581E+00 -6.974664E-02  1.200247E+01  1.568675E-03  1.568675E-03 _shell_0000000273   
       273   7 -4.838280E+00  6.692540E+00  2.327648E-01  1.200247E+01 -1.568675E-03 -1.568675E-03 _shell_0000000273   
       273   8 -1.935894E+00  6.697246E+00  2.333748E-01  1.200247E+01  1.568675E-03 -1.568675E-03 _shell_0000000273   
       274   1 -5.811525E-06 -5.374091E-07 -1.451502E-07  2.734474E-06 -1.995651E-09  1.995651E-09 _shell_0000000274   
       274   2 -5.551449E-06 -5.433961E-07 -2.464802E-07  2.734474E-06  1.995651E-09  1.995651E-09 _shell_0000000274   
       274   3 -5.817512E-06 -6.532880E-08  2.618901E-07  2.734474E-06 -1.995651E-09 -1.995651E-09 _shell_0000000274   
       274   4 -5.545463E-06 -5.934185E-08  1.884992E-07  2.734474E-06  1.995651E-09 -1.995651E-09 _shell_0000000274   
