
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       350   8  8.934608E-03
       351   1  9.813090E-03
       351   2  8.956080E-03
       351   3  9.810481E-03
       351   4  8.953527E-03
       351   5  9.813090E-03
       351   6  8.956080E-03
       351   7  9.810481E-03
       351   8  8.953527E-03
       352   1  9.793532E-03
       352   2  8.909085E-03
       352   3  9.802017E-03
       352   4  8.917174E-03
       352   5  9.793532E-03
       352   6  8.909085E-03
       352   7  9.802017E-03
       352   8  8.917174E-03
       353   1  9.827324E-03
       353   2  9.825903E-03
       353   3  8.952624E-03
       353   4  8.951272E-03
       353   5  9.827324E-03
       353   6  9.825903E-03
       353   7  8.952624E-03
       353   8  8.951272E-03
       354   1  9.721060E-03
       354   2  9.704043E-03
       354   3  8.837045E-03
       354   4  8.820825E-03
       354   5  9.721060E-03
       354   6  9.704043E-03
       354   7  8.837045E-03
       354   8  8.820825E-03
       355   1  9.550131E-03
       355   2  8.681175E-03
       355   3  9.576345E-03
       355   4  8.706161E-03
       355   5  9.550131E-03
       355   6  8.681175E-03
       355   7  9.576345E-03
       355   8  8.706161E-03
       356   1  9.056226E-03
       356   2  8.254558E-03
       356   3  9.098359E-03
       356   4  8.294777E-03
       356   5  9.056226E-03
       356   6  8.254558E-03
       356   7  9.098359E-03
       356   8  8.294777E-03
       357   1  9.366552E-03
       357   2  9.331597E-03
       357   3  8.523677E-03
       357   4  8.490341E-03
       357   5  9.366552E-03
       357   6  9.331597E-03
       357   7  8.523677E-03
       357   8  8.490341E-03
       358   1  8.785834E-03
       358   2  8.738989E-03
       358   3  8.030295E-03
       358   4  7.985518E-03
       358   5  8.785834E-03
       358   6  8.738989E-03
       358   7  8.030295E-03
       358   8  7.985518E-03
       359   1  8.399741E-03
       359   2  7.698622E-03
       359   3  8.448340E-03
       359   4  7.745149E-03
       359   5  8.399741E-03
       359   6  7.698622E-03
       359   7  8.448340E-03
       359   8  7.745149E-03
       360   1  8.059964E-03
       360   2  7.410564E-03
       360   3  8.107354E-03
       360   4  7.456010E-03
       360   5  8.059964E-03
       360   6  7.410564E-03
       360   7  8.107354E-03
       360   8  7.456010E-03
       361   1  7.783099E-03
       361   2  7.739441E-03
       361   3  7.178712E-03
       361   4  7.136781E-03
       361   5  7.783099E-03
       361   6  7.739441E-03
       361   7  7.178712E-03
       361   8  7.136781E-03
       362   1  7.453623E-03
       362   2  6.889445E-03
       362   3  7.491758E-03
       362   4  6.926117E-03
       362   5  7.453623E-03
       362   6  6.889445E-03
       362   7  7.491758E-03
       362   8  6.926117E-03
       363   1  7.018892E-03
       363   2  6.500387E-03
       363   3  7.043951E-03
       363   4  6.524510E-03
       363   5  7.018892E-03
       363   6  6.500387E-03
       363   7  7.043951E-03
       363   8  6.524510E-03
       364   1  7.243867E-03
       364   2  7.212197E-03
       364   3  6.706761E-03
       364   4  6.676281E-03
       364   5  7.243867E-03
       364   6  7.212197E-03
       364   7  6.706761E-03
       364   8  6.676281E-03
       365   1  6.766962E-03
       365   2  6.253318E-03
       365   3  6.780708E-03
       365   4  6.266536E-03
       365   5  6.766962E-03
       365   6  6.253318E-03
       365   7  6.780708E-03
       365   8  6.266536E-03
       366   1  6.891198E-03
       366   2  6.872260E-03
       366   3  6.378991E-03
       366   4  6.360765E-03
       366   5  6.891198E-03
       366   6  6.872260E-03
       366   7  6.378991E-03
       366   8  6.360765E-03
       367   1  6.704881E-03
       367   2  6.695138E-03
       367   3  6.181252E-03
       367   4  6.171895E-03
       367   5  6.704881E-03
       367   6  6.695138E-03
       367   7  6.181252E-03
       367   8  6.171895E-03
       368   1  6.647495E-03
       368   2  6.109171E-03
       368   3  6.654557E-03
       368   4  6.115942E-03
       368   5  6.647495E-03
       368   6  6.109171E-03
       368   7  6.654557E-03
       368   8  6.115942E-03
       369   1  6.583954E-03
       369   2  6.007618E-03
       369   3  6.589902E-03
       369   4  6.013299E-03
       369   5  6.583954E-03
       369   6  6.007618E-03
       369   7  6.589902E-03
       369   8  6.013299E-03
       370   1  6.619745E-03
       370   2  6.613970E-03
       370   3  6.062722E-03
       370   4  6.057195E-03
       370   5  6.619745E-03
       370   6  6.613970E-03
       370   7  6.062722E-03
       370   8  6.057195E-03
       371   1  6.489263E-03
       371   2  5.880628E-03
       371   3  6.500235E-03
       371   4  5.891070E-03
       371   5  6.489263E-03
       371   6  5.880628E-03
       371   7  6.500235E-03
       371   8  5.891070E-03
       372   1  6.553937E-03
       372   2  6.546277E-03
       372   3  5.959052E-03
       372   4  5.951750E-03
       372   5  6.553937E-03
